id,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,package,promotion_last_5years,division,salary
9707,0.19,0.04,0,3,0,0,c,0,product_mng,low
9708,0.62,0.39,1,86,4,0,e,0,technical,low
9709,0.52,0.31,1,78,3,0,b,0,management,low
9710,0.46,0.53,1,105,5,0,d,1,marketing,medium
9711,0.34,0.2,1,41,2,0,c,0,RandD,low
9712,0.8,0.76,2,181,7,1,d,0,support,low
9713,0.38,0.27,0,50,2,0,b,0,management,medium
9714,0.38,0.16,0,39,2,1,c,0,sales,low
9715,0.62,0.46,1,87,4,0,e,0,hr,high
9716,0.67,0.42,1,109,4,1,c,0,support,low
9717,0.35,0.18,1,49,2,0,c,0,marketing,low
9718,0.38,0.24,0,62,2,0,d,0,marketing,low
9719,0.31,0.15,0,38,2,0,c,0,sales,low
9720,0.63,0.65,1,141,7,1,c,0,management,medium
9721,0.68,0.7,1,146,7,0,c,0,technical,medium
9722,0.6,0.4,1,101,5,0,e,0,marketing,low
9723,0.65,0.61,1,142,6,1,d,0,support,low
9724,0.66,0.69,2,146,6,1,a,1,sales,low
9725,0.33,0.12,0,30,1,0,d,0,hr,medium
9726,0.89,0.87,2,186,9,1,c,0,technical,low
9727,0.73,0.75,1,160,7,1,b,0,technical,medium
9728,0.37,0.22,0,43,2,0,d,0,support,medium
9729,0.3,0.19,0,30,1,1,b,0,accounting,medium
9730,0.3,0.07,0,19,1,0,c,0,product_mng,low
9731,0.3,0.16,0,28,1,0,b,0,hr,low
9732,0.68,0.72,1,152,7,1,e,0,technical,medium
9733,0.67,0.42,1,88,4,0,d,0,hr,low
9734,0.71,0.75,2,147,7,1,b,0,marketing,medium
9735,0.7,0.68,2,159,6,1,c,0,product_mng,low
9736,0.54,0.54,1,111,5,0,c,0,marketing,medium
9737,0.62,0.6,1,128,6,0,a,0,RandD,low
9738,0.21,0.03,0,0,0,0,e,0,management,medium
9739,0.41,0.25,0,56,3,0,d,0,RandD,low
9740,0.55,0.54,1,129,6,1,e,1,management,high
9741,0.14,-0.04,0,10,0,0,b,0,management,low
9742,0.19,0.01,0,6,0,0,d,0,product_mng,low
9743,0.78,0.75,2,175,7,1,b,1,product_mng,low
9744,0.62,0.62,1,144,6,1,c,0,management,high
9745,0.42,0.22,1,48,2,1,d,0,product_mng,low
9746,0.62,0.67,1,138,6,1,a,0,technical,medium
9747,0.72,0.69,2,161,7,1,c,0,management,low
9748,0.43,0.27,1,59,3,0,c,1,hr,low
9749,0.15,0,0,13,0,0,d,0,hr,low
9750,0.87,0.81,2,190,8,1,b,0,technical,low
9751,0.51,0.27,1,68,3,1,b,0,technical,low
9752,0.23,0.1,0,14,1,1,d,0,hr,medium
9753,0.67,0.47,1,88,4,0,c,0,sales,low
9754,0.68,0.66,2,151,6,1,d,0,marketing,low
9755,0.34,0.18,0,36,2,0,b,0,support,low
9756,0.47,0.19,1,60,3,0,a,0,support,low
9757,0.37,0.25,1,45,2,0,d,0,product_mng,medium
9758,0.94,0.92,2,201,9,1,b,0,accounting,low
9759,0.34,0.14,0,37,2,0,c,0,sales,low
9760,0.52,0.51,1,122,5,0,c,0,IT,low
9761,0.84,0.88,2,194,8,1,b,0,technical,low
9762,0.26,0.12,0,37,2,0,c,0,hr,medium
9763,0.9,0.88,2,194,8,1,e,0,product_mng,low
9764,0.9,0.84,2,182,8,1,b,0,accounting,high
9765,0.79,0.8,2,173,8,1,c,0,hr,low
9766,0.34,0.24,0,40,2,1,c,0,technical,low
9767,0.55,0.62,1,135,6,1,e,0,technical,high
9768,0.67,0.71,1,153,7,1,b,1,hr,medium
9769,0.94,0.88,2,201,9,1,b,0,RandD,low
9770,0.32,0.16,0,42,2,0,b,0,management,low
9771,0.71,0.68,2,155,7,0,c,0,accounting,low
9772,0.49,0.35,1,70,3,1,c,0,accounting,low
9773,0.36,0.18,0,31,1,0,d,0,marketing,low
9774,0.53,0.37,1,75,3,1,c,0,management,medium
9775,0.72,0.66,1,162,7,1,e,0,IT,low
9776,0.57,0.42,1,99,4,1,c,1,sales,medium
9777,0.45,0.53,1,106,5,0,d,0,marketing,low
9778,0.91,0.9,2,201,9,1,b,0,technical,low
9779,0.53,0.33,1,76,4,1,d,0,hr,low
9780,0.55,0.51,1,123,6,0,e,0,product_mng,low
9781,0.53,0.32,1,68,4,0,e,0,management,medium
9782,0.59,0.39,1,83,3,1,d,0,management,low
9783,0.6,0.68,1,140,7,1,e,0,RandD,medium
9784,0.87,0.89,2,189,9,0,d,0,hr,medium
9785,0.45,0.51,1,99,5,0,e,0,hr,low
9786,0.7,0.7,2,156,7,1,d,0,product_mng,medium
9787,0.24,0.09,0,12,0,0,b,0,technical,medium
9788,0.31,0.19,0,40,2,1,c,0,management,medium
9789,0.69,0.47,1,98,4,0,c,0,management,medium
9790,0.19,0.01,0,3,0,0,a,0,management,low
9791,0.44,0.24,0,45,2,0,c,0,technical,medium
9792,0.44,0.43,1,111,5,1,b,0,product_mng,low
9793,0.12,-0.01,0,1,0,0,a,0,marketing,high
9794,0.4,0.27,1,54,3,0,c,0,sales,low
9795,0.44,0.5,1,104,5,1,b,0,technical,medium
9796,0.49,0.52,1,116,5,0,e,0,management,high
9797,0.87,0.79,2,187,8,1,d,0,technical,low
9798,0.58,0.63,1,136,6,1,e,0,technical,medium
9799,0.51,0.39,1,88,4,0,d,1,management,low
9800,0.87,0.83,2,184,9,1,d,0,hr,low
9801,0.69,0.71,1,159,7,0,c,0,IT,medium
9802,0.34,0.17,0,32,2,0,b,0,marketing,low
9803,0.27,0.11,0,18,2,0,b,0,support,low
9804,0.61,0.65,1,136,6,0,d,0,management,low
9805,0.48,0.47,1,120,5,0,c,1,management,low
9806,0.74,0.67,2,161,7,1,c,0,technical,medium
9807,0.64,0.62,1,151,7,1,b,0,technical,medium
9808,0.55,0.55,1,119,6,0,b,1,product_mng,low
9809,0.92,0.86,2,197,9,1,b,0,management,low
9810,0.44,0.45,1,104,5,1,d,0,marketing,high
9811,0.26,0.05,0,28,1,1,d,0,management,low
9812,0.78,0.72,2,159,8,0,c,0,product_mng,low
9813,0.44,0.21,1,51,3,0,b,0,accounting,medium
9814,0.71,0.66,2,164,7,1,b,0,marketing,medium
9815,0.88,0.87,2,200,8,1,c,1,marketing,high
9816,0.6,0.64,1,147,6,0,b,0,technical,medium
9817,0.54,0.5,1,117,5,1,d,0,management,low
9818,0.58,0.42,1,101,4,1,d,0,technical,medium
9819,0.55,0.37,1,78,4,0,b,0,management,low
9820,0.5,0.36,1,77,3,0,d,0,support,medium
9821,0.56,0.53,1,137,6,0,c,0,sales,low
9822,0.69,0.7,2,159,7,1,e,0,management,low
9823,0.6,0.6,1,131,6,0,d,1,management,low
9824,0.36,0.14,0,33,2,1,c,0,accounting,low
9825,0.62,0.42,1,102,5,1,c,0,management,medium
9826,0.7,0.69,1,159,7,0,b,0,management,low
9827,0.63,0.43,1,93,5,0,d,0,technical,low
9828,0.47,0.5,1,112,4,0,c,0,management,low
9829,0.71,0.72,2,145,7,1,c,0,marketing,low
9830,0.6,0.57,1,123,6,1,c,0,product_mng,low
9831,0.54,0.35,1,79,4,1,b,0,marketing,medium
9832,0.83,0.79,2,174,8,0,d,0,marketing,low
9833,0.31,0.13,0,36,2,0,d,0,sales,low
9834,0.9,0.95,2,209,9,1,b,0,marketing,low
9835,0.27,0.14,0,27,1,0,c,0,marketing,low
9836,0.16,0.06,0,5,0,0,b,0,RandD,low
9837,0.81,0.82,2,168,8,1,b,1,RandD,medium
9838,0.42,0.21,0,48,2,1,c,0,management,medium
9839,0.63,0.65,1,152,6,0,e,0,management,low
9840,0.71,0.73,2,165,7,1,c,0,technical,medium
9841,0.77,0.77,2,167,8,1,c,1,product_mng,low
9842,0.94,0.92,2,205,9,1,e,1,IT,high
9843,0.39,0.26,1,67,3,1,d,0,support,low
9844,0.64,0.62,2,138,6,1,a,0,management,low
9845,0.31,0.14,0,18,2,0,b,0,technical,low
9846,0.59,0.4,1,79,4,0,b,0,technical,low
9847,0.77,0.76,2,161,8,1,c,0,RandD,low
9848,0.49,0.35,1,81,3,1,d,0,technical,low
9849,0.49,0.49,1,127,5,1,d,0,support,low
9850,0.69,0.45,1,103,4,0,b,0,marketing,low
9851,0.55,0.54,1,135,5,1,c,0,product_mng,medium
9852,0.89,0.83,2,197,9,1,b,0,management,low
9853,0.2,0.07,0,10,1,0,b,0,technical,medium
9854,0.49,0.49,1,117,5,1,b,1,management,low
9855,0.78,0.8,2,179,8,1,e,0,support,low
9856,0.67,0.47,1,102,4,1,c,0,technical,low
9857,0.24,0.04,0,8,1,0,e,0,technical,low
9858,0.47,0.53,1,111,5,1,d,1,RandD,high
9859,0.46,0.3,1,64,3,0,d,0,management,low
9860,0.25,0.1,0,35,1,1,d,0,support,low
9861,0.78,0.78,2,170,7,1,b,0,management,low
9862,0.46,0.48,1,101,5,0,d,0,IT,medium
9863,0.84,0.84,2,190,8,1,b,0,support,low
9864,0.72,0.77,2,161,7,0,e,0,RandD,medium
9865,0.6,0.62,1,133,7,1,d,0,marketing,medium
9866,0.16,0.06,0,10,0,0,e,0,product_mng,low
9867,0.62,0.39,1,78,4,1,e,0,technical,medium
9868,0.34,0.14,1,30,2,0,c,0,marketing,low
9869,0.83,0.82,2,175,8,1,e,0,RandD,high
9870,0.29,0.12,0,27,1,0,c,0,support,high
9871,0.39,0.27,0,59,3,0,d,0,product_mng,medium
9872,0.44,0.49,1,106,4,0,d,0,product_mng,low
9873,0.43,0.23,1,51,2,0,c,0,product_mng,low
9874,0.4,0.15,0,36,1,0,b,1,product_mng,low
9875,0.51,0.54,1,113,6,1,d,0,RandD,low
9876,0.27,0.04,0,18,1,0,b,0,hr,low
9877,0.23,0.07,0,13,0,0,c,0,management,low
9878,0.51,0.36,1,70,4,0,c,0,technical,medium
9879,0.65,0.69,1,138,6,1,d,0,product_mng,medium
9880,0.46,0.46,1,102,5,0,d,0,management,low
9881,0.54,0.38,1,75,4,1,c,0,product_mng,low
9882,0.48,0.52,1,106,5,1,c,1,sales,medium
9883,0.53,0.38,1,79,3,0,d,0,management,medium
9884,0.88,0.86,2,185,8,1,c,1,RandD,low
9885,0.19,0.01,0,1,1,1,c,0,marketing,medium
9886,0.58,0.6,1,134,7,1,a,0,marketing,high
9887,0.83,0.82,2,179,8,1,e,0,hr,low
9888,0.72,0.74,2,159,7,1,c,0,IT,low
9889,0.32,0.2,0,28,2,0,d,0,technical,low
9890,0.43,0.24,1,65,2,0,b,0,accounting,medium
9891,0.63,0.69,1,148,6,1,d,0,hr,medium
9892,0.23,0.03,0,14,1,1,c,0,management,high
9893,0.71,0.78,2,160,7,1,b,1,management,medium
9894,0.64,0.68,2,137,6,1,d,1,management,low
9895,0.66,0.67,2,151,7,1,d,0,management,low
9896,0.23,0.11,0,22,1,0,b,0,management,low
9897,0.64,0.61,2,136,6,1,c,0,hr,low
9898,0.61,0.57,1,134,6,1,b,0,technical,low
9899,0.75,0.71,2,174,7,1,c,1,product_mng,low
9900,0.2,-0.01,0,7,0,0,c,0,management,low
9901,0.12,0.02,0,0,0,0,d,0,sales,low
9902,0.54,0.3,1,77,3,0,b,0,management,low
9903,0.31,0.17,0,24,2,0,b,0,technical,low
9904,0.47,0.5,1,112,5,1,d,0,marketing,low
9905,0.82,0.85,2,187,8,1,e,0,marketing,low
9906,0.54,0.37,1,85,4,0,e,0,marketing,low
9907,0.75,0.74,2,172,8,1,d,0,product_mng,medium
9908,0.15,-0.03,0,-2,0,0,b,0,marketing,medium
9909,0.3,0.14,0,39,2,0,b,0,product_mng,medium
9910,0.22,0.06,0,14,0,0,d,0,management,medium
9911,0.49,0.31,1,66,3,1,b,0,management,medium
9912,0.86,0.79,2,172,8,0,c,0,management,low
9913,0.29,0.12,0,28,1,1,e,0,support,medium
9914,0.54,0.5,1,115,6,1,b,0,management,low
9915,0.62,0.42,1,83,4,0,d,0,management,low
9916,0.84,0.84,2,184,8,1,b,1,sales,low
9917,0.27,0.13,0,22,1,0,c,0,RandD,low
9918,0.37,0.23,0,48,2,0,c,0,hr,medium
9919,0.15,0.05,0,4,0,0,c,0,management,medium
9920,0.61,0.38,1,77,4,1,e,0,hr,low
9921,0.43,0.22,1,59,2,0,c,0,marketing,low
9922,0.8,0.81,2,177,8,1,d,0,marketing,low
9923,0.54,0.54,1,126,5,1,d,0,hr,low
9924,0.54,0.51,1,120,6,1,d,0,accounting,low
9925,0.43,0.5,1,98,4,1,d,0,product_mng,low
9926,0.23,0.06,0,19,1,0,c,0,sales,low
9927,0.57,0.36,1,82,4,0,d,0,support,high
9928,0.92,0.94,2,190,9,1,d,0,technical,medium
9929,0.76,0.75,2,174,8,0,d,0,marketing,medium
9930,0.82,0.78,2,176,8,1,b,1,product_mng,low
9931,0.76,0.76,2,165,7,1,b,0,sales,low
9932,0.29,0.13,0,23,1,0,d,0,technical,medium
9933,0.39,0.16,1,44,2,0,b,0,management,low
9934,0.16,0.02,0,-9,0,0,c,0,management,low
9935,0.41,0.3,1,55,3,0,c,0,management,low
9936,0.26,0.07,0,16,1,0,b,0,product_mng,low
9937,0.63,0.42,1,104,4,0,c,1,marketing,low
9938,0.58,0.57,2,141,6,1,c,0,support,low
9939,0.79,0.81,2,173,8,1,b,0,support,low
9940,0.65,0.71,2,141,7,0,c,0,sales,low
9941,0.86,0.81,2,180,9,1,c,0,management,low
9942,0.17,0.08,0,16,0,0,c,0,product_mng,low
9943,0.12,0.04,0,11,1,0,d,0,technical,low
9944,0.58,0.58,1,123,6,1,a,0,sales,low
9945,0.48,0.28,1,66,3,0,b,1,marketing,high
9946,0.38,0.18,0,48,2,0,c,0,RandD,low
9947,0.52,0.34,1,60,3,1,d,0,hr,medium
9948,0.38,0.25,0,46,2,0,c,0,IT,low
9949,0.42,0.47,1,107,5,1,c,0,product_mng,medium
9950,0.58,0.41,1,87,4,1,c,0,hr,low
9951,0.46,0.47,1,109,5,0,c,0,support,low
9952,0.61,0.64,1,129,6,1,e,0,accounting,low
9953,0.53,0.36,1,82,3,1,d,0,technical,low
9954,0.39,0.27,1,42,2,0,d,0,marketing,medium
9955,0.29,0.16,0,26,2,0,c,0,management,low
9956,0.51,0.28,1,63,3,0,c,0,technical,medium
9957,0.65,0.71,1,154,7,0,d,0,support,medium
9958,0.68,0.7,1,155,7,1,c,0,hr,medium
9959,0.58,0.62,1,127,6,0,c,0,hr,medium
9960,0.36,0.26,0,44,2,0,b,0,product_mng,medium
9961,0.5,0.49,1,123,6,1,b,0,sales,medium
9962,0.52,0.51,1,110,5,1,b,0,technical,medium
9963,0.66,0.41,1,104,5,0,d,0,RandD,low
9964,0.5,0.51,1,118,5,1,b,1,sales,medium
9965,0.65,0.47,1,99,5,1,e,0,marketing,medium
9966,0.51,0.56,1,117,5,1,c,0,IT,low
9967,0.65,0.64,1,147,6,0,b,0,product_mng,low
9968,0.25,0.13,0,17,1,0,d,0,RandD,medium
9969,0.65,0.72,1,147,7,0,c,0,management,low
9970,0.27,0.14,0,21,1,0,c,1,accounting,high
9971,0.24,0.04,0,22,0,0,c,0,management,medium
9972,0.9,0.89,2,200,9,1,c,0,marketing,low
9973,0.89,0.91,2,183,9,1,d,0,marketing,low
9974,0.23,0.1,0,13,0,0,c,0,product_mng,medium
9975,0.55,0.41,1,85,4,1,c,0,support,low
9976,0.36,0.21,1,44,2,0,c,0,technical,low
9977,0.65,0.41,1,95,5,1,b,0,product_mng,low
9978,0.74,0.72,2,169,8,0,d,0,management,low
9979,0.86,0.9,2,183,8,1,e,0,support,low
9980,0.56,0.53,1,127,6,0,d,0,management,low
9981,0.49,0.28,1,66,3,0,c,0,technical,medium
9982,0.51,0.53,1,113,5,0,e,0,support,medium
9983,0.5,0.29,1,64,3,0,c,0,product_mng,low
9984,0.84,0.83,2,185,8,0,d,0,technical,medium
9985,0.77,0.76,2,184,8,1,d,0,technical,low
9986,0.46,0.55,1,115,5,0,d,0,product_mng,low
9987,0.43,0.33,1,64,3,0,c,0,RandD,medium
9988,0.44,0.25,1,66,2,0,b,0,product_mng,low
9989,0.21,0.02,0,13,0,0,b,0,marketing,medium
9990,0.76,0.76,2,165,8,1,d,0,management,low
9991,0.57,0.42,1,90,4,0,b,0,product_mng,low
9992,0.49,0.29,1,75,3,0,b,0,technical,medium
9993,0.58,0.41,1,96,4,0,b,0,management,low
9994,0.75,0.72,2,168,7,1,c,0,marketing,low
9995,0.27,0.08,0,16,1,0,c,0,management,medium
9996,0.77,0.77,2,176,8,1,c,0,management,low
9997,0.84,0.83,2,175,8,0,d,1,marketing,high
9998,0.86,0.88,2,182,9,1,b,0,RandD,medium
9999,0.59,0.39,1,87,4,0,b,0,marketing,low
10000,0.34,0.19,1,48,2,0,c,0,management,medium
10001,0.49,0.36,1,72,3,0,b,0,technical,medium
10002,0.51,0.25,1,65,3,1,d,0,management,medium
10003,0.29,0.16,0,30,2,0,c,0,marketing,high
10004,0.54,0.58,1,112,6,1,c,1,sales,low
10005,0.62,0.45,1,93,4,0,a,0,support,low
10006,0.79,0.78,2,167,8,1,d,0,management,high
10007,0.18,0.04,0,4,1,1,c,0,management,medium
10008,0.56,0.62,1,135,5,0,c,0,hr,high
10009,0.67,0.69,2,144,7,0,d,0,product_mng,low
10010,0.69,0.71,1,144,7,1,e,0,technical,medium
10011,0.83,0.85,2,186,8,1,b,0,technical,low
10012,0.64,0.68,1,151,6,1,b,0,marketing,medium
10013,0.83,0.84,2,177,8,1,b,0,marketing,low
10014,0.44,0.25,0,58,3,0,d,0,product_mng,medium
10015,0.63,0.44,1,104,5,1,b,0,hr,low
10016,0.21,0.02,0,-1,0,0,c,0,sales,high
10017,0.13,0.04,0,6,0,0,d,0,management,low
10018,0.38,0.21,1,46,2,1,d,0,technical,medium
10019,0.21,0.14,0,29,0,0,c,0,accounting,low
10020,0.39,0.21,1,56,3,1,d,0,marketing,low
10021,0.31,0.19,0,27,2,0,e,0,management,low
10022,0.23,0.02,0,3,0,0,a,0,sales,medium
10023,0.85,0.82,2,183,8,1,d,0,RandD,low
10024,0.14,0.04,0,-5,1,0,c,0,technical,medium
10025,0.69,0.65,2,138,6,1,b,0,sales,low
10026,0.32,0.09,0,22,1,0,c,0,management,low
10027,0.81,0.82,2,182,8,1,d,0,marketing,low
10028,0.83,0.8,2,181,8,1,c,0,hr,low
10029,0.57,0.61,1,122,6,1,a,0,sales,medium
10030,0.61,0.65,1,137,6,1,e,0,IT,medium
10031,0.13,-0.04,0,4,0,0,d,0,product_mng,medium
10032,0.9,0.89,2,205,9,1,c,0,management,low
10033,0.78,0.81,2,183,8,1,d,1,marketing,high
10034,0.83,0.86,2,189,9,1,b,1,sales,medium
10035,0.59,0.64,1,141,6,0,b,0,marketing,low
10036,0.45,0.33,1,67,4,0,b,0,marketing,medium
10037,0.81,0.8,2,178,8,1,c,0,sales,low
10038,0.44,0.23,1,54,2,0,e,0,IT,low
10039,0.49,0.49,1,112,5,0,c,1,management,medium
10040,0.27,0.1,0,13,1,0,b,0,technical,high
10041,0.86,0.85,2,187,8,1,d,1,technical,low
10042,0.33,0.14,0,18,1,0,d,0,management,medium
10043,0.41,0.22,1,39,2,0,b,0,IT,low
10044,0.49,0.5,1,106,5,1,d,0,technical,medium
10045,0.66,0.71,2,161,7,1,c,0,management,medium
10046,0.52,0.52,1,117,6,1,b,0,product_mng,low
10047,0.33,0.17,0,54,2,0,c,0,hr,medium
10048,0.19,-0.03,0,-8,0,0,b,0,management,medium
10049,0.69,0.72,1,155,7,1,d,0,management,medium
10050,0.89,0.85,2,194,8,1,d,1,RandD,medium
10051,0.74,0.76,2,158,7,1,d,0,marketing,low
10052,0.64,0.39,1,102,4,1,c,0,technical,medium
10053,0.84,0.81,2,175,9,1,b,0,support,low
10054,0.6,0.41,1,76,3,0,d,0,marketing,low
10055,0.43,0.48,1,106,5,0,b,0,technical,medium
10056,0.61,0.4,1,101,5,0,c,0,management,medium
10057,0.62,0.38,1,100,4,0,b,0,sales,medium
10058,0.71,0.74,1,160,7,0,c,1,support,high
10059,0.44,0.47,1,107,5,0,b,0,marketing,low
10060,0.42,0.3,1,62,3,1,a,0,marketing,low
10061,0.41,0.23,0,54,2,0,c,0,technical,high
10062,0.21,0.02,0,10,0,0,c,0,management,medium
10063,0.51,0.49,1,110,5,0,c,0,product_mng,low
10064,0.38,0.23,0,49,2,1,b,0,management,low
10065,0.27,0.16,0,24,1,0,b,0,technical,medium
10066,0.58,0.56,1,130,6,0,b,0,product_mng,low
10067,0.58,0.64,1,131,6,0,d,0,support,medium
10068,0.68,0.71,2,146,6,0,a,0,technical,low
10069,0.7,0.49,1,102,5,0,d,0,accounting,low
10070,0.82,0.77,2,169,8,1,d,0,RandD,medium
10071,0.86,0.83,2,178,9,1,d,0,hr,low
10072,0.76,0.77,2,155,7,1,d,0,product_mng,low
10073,0.58,0.55,1,121,6,0,d,0,support,low
10074,0.44,0.22,1,54,3,1,d,0,management,low
10075,0.91,0.92,2,201,9,1,d,1,accounting,low
10076,0.44,0.23,0,53,3,0,c,1,marketing,medium
10077,0.35,0.17,0,39,2,0,d,0,sales,low
10078,0.56,0.39,1,91,4,0,c,0,marketing,low
10079,0.22,0.09,0,17,1,1,a,0,accounting,low
10080,0.92,0.87,2,186,9,1,d,1,hr,low
10081,0.5,0.57,1,125,5,0,d,0,marketing,low
10082,0.47,0.52,1,122,6,1,c,0,product_mng,low
10083,0.59,0.6,1,124,6,1,c,0,product_mng,low
10084,0.6,0.43,1,103,4,0,c,1,technical,medium
10085,0.21,0,0,-4,1,0,d,0,management,medium
10086,0.55,0.56,1,113,5,0,b,0,technical,low
10087,0.66,0.64,2,140,7,1,d,1,support,low
10088,0.56,0.42,1,91,4,0,b,0,technical,low
10089,0.68,0.68,1,155,7,0,b,0,hr,low
10090,0.33,0.21,0,45,2,0,d,0,hr,low
10091,0.4,0.19,0,43,2,0,b,0,technical,low
10092,0.26,0.17,0,31,2,0,d,0,sales,low
10093,0.49,0.33,1,70,4,1,e,1,management,low
10094,0.79,0.74,2,178,8,1,c,0,technical,low
10095,0.74,0.78,2,167,7,1,e,0,support,low
10096,0.55,0.35,1,76,4,0,c,0,product_mng,low
10097,0.51,0.54,1,117,5,0,b,0,hr,medium
10098,0.65,0.66,2,153,7,1,c,0,technical,medium
10099,0.4,0.24,1,52,2,0,d,0,technical,high
10100,0.28,0.13,0,27,1,0,d,0,marketing,medium
10101,0.88,0.83,2,193,9,1,c,0,management,low
10102,0.54,0.59,1,120,6,1,b,0,marketing,low
10103,0.9,0.84,2,206,9,1,d,0,management,low
10104,0.54,0.33,1,66,3,1,c,0,sales,low
10105,0.62,0.59,1,131,7,1,c,0,hr,low
10106,0.33,0.19,1,42,2,0,d,0,marketing,low
10107,0.38,0.19,1,48,2,0,c,0,hr,high
10108,0.45,0.46,1,104,5,1,b,0,product_mng,low
10109,0.51,0.3,1,59,3,1,d,0,hr,low
10110,0.28,0.12,0,25,2,0,b,0,support,low
10111,0.36,0.22,1,44,2,0,d,0,accounting,low
10112,0.17,0.08,0,4,0,0,c,0,marketing,medium
10113,0.64,0.62,2,137,6,1,c,0,technical,medium
10114,0.65,0.47,1,105,4,0,c,0,hr,low
10115,0.21,0.12,0,13,1,0,b,0,management,low
10116,0.35,0.2,0,25,1,0,d,0,management,medium
10117,0.21,0.13,0,26,1,0,d,0,technical,low
10118,0.55,0.53,1,129,6,0,d,0,support,low
10119,0.25,0.13,0,18,1,0,d,0,management,low
10120,0.7,0.71,2,146,6,1,e,0,management,low
10121,0.13,0.05,0,9,0,0,c,0,support,medium
10122,0.37,0.18,1,40,2,0,b,0,management,low
10123,0.81,0.85,2,186,8,1,d,0,product_mng,low
10124,0.64,0.68,1,151,7,1,e,0,product_mng,high
10125,0.21,0.09,0,15,0,0,c,0,management,low
10126,0.75,0.7,2,160,7,1,b,0,management,low
10127,0.64,0.41,1,89,4,0,e,0,product_mng,low
10128,0.78,0.81,2,180,7,1,d,0,hr,medium
10129,0.54,0.54,1,125,6,1,a,0,RandD,medium
10130,0.62,0.6,1,133,6,1,c,0,management,low
10131,0.92,0.92,2,188,9,1,b,0,support,medium
10132,0.38,0.17,0,49,2,0,b,0,management,medium
10133,0.52,0.55,1,134,5,0,b,0,product_mng,medium
10134,0.63,0.4,1,96,4,0,b,0,accounting,low
10135,0.23,0.02,0,0,1,0,c,0,management,low
10136,0.15,-0.01,0,0,0,0,b,0,hr,low
10137,0.28,0.08,0,16,1,0,d,0,product_mng,low
10138,0.56,0.55,1,138,6,1,d,0,marketing,low
10139,0.51,0.53,1,111,5,0,c,0,support,low
10140,0.48,0.54,1,115,5,0,b,0,accounting,medium
10141,0.16,0.03,0,-2,0,0,e,0,management,medium
10142,0.62,0.4,1,87,4,1,c,0,management,low
10143,0.86,0.79,2,188,8,1,c,0,management,low
10144,0.54,0.39,1,87,4,0,b,0,technical,low
10145,0.53,0.61,1,118,5,1,b,0,technical,medium
10146,0.69,0.69,1,154,7,1,d,0,sales,medium
10147,0.71,0.68,2,158,7,1,c,0,hr,medium
10148,0.47,0.48,1,110,5,0,e,0,technical,medium
10149,0.8,0.8,2,175,7,1,e,0,product_mng,medium
10150,0.56,0.35,1,70,4,0,b,0,support,high
10151,0.8,0.81,2,179,8,1,e,0,management,low
10152,0.37,0.24,0,56,2,0,e,0,hr,high
10153,0.47,0.3,1,63,2,1,d,0,product_mng,medium
10154,0.2,0.01,0,12,0,1,c,0,technical,low
10155,0.71,0.77,2,170,8,0,b,0,management,low
10156,0.57,0.37,1,76,4,0,b,0,accounting,low
10157,0.33,0.23,0,46,2,1,b,0,hr,low
10158,0.34,0.21,0,52,2,0,d,0,marketing,low
10159,0.84,0.81,2,173,8,1,e,0,product_mng,medium
10160,0.74,0.77,2,175,7,1,d,0,technical,low
10161,0.46,0.48,1,107,5,1,d,0,RandD,medium
10162,0.54,0.52,1,121,6,1,c,0,hr,high
10163,0.66,0.42,1,88,4,0,c,0,marketing,low
10164,0.53,0.35,1,74,3,1,d,0,sales,high
10165,0.86,0.8,2,186,8,1,b,0,RandD,low
10166,0.26,0.16,0,25,1,0,d,0,support,medium
10167,0.53,0.35,1,78,4,0,b,0,management,high
10168,0.53,0.3,1,74,3,0,b,0,technical,low
10169,0.62,0.42,1,91,5,0,c,0,product_mng,low
10170,0.64,0.42,1,99,4,1,c,0,sales,low
10171,0.47,0.45,1,99,5,0,d,0,product_mng,low
10172,0.32,0.12,0,28,1,0,c,0,technical,medium
10173,0.46,0.43,1,100,5,0,a,0,management,low
10174,0.43,0.17,1,49,2,0,e,0,management,medium
10175,0.34,0.19,0,42,1,0,d,0,marketing,medium
10176,0.23,0.07,0,22,0,0,d,0,marketing,low
10177,0.68,0.67,2,148,7,1,d,0,accounting,medium
10178,0.56,0.34,1,87,3,1,b,0,technical,medium
10179,0.56,0.6,1,125,6,0,e,0,sales,medium
10180,0.63,0.62,1,156,6,1,e,0,marketing,low
10181,0.62,0.66,1,142,7,0,b,0,management,low
10182,0.62,0.42,1,92,4,0,b,0,management,low
10183,0.52,0.34,1,78,3,1,e,0,management,low
10184,0.56,0.37,1,71,3,0,b,0,sales,high
10185,0.57,0.61,1,133,6,1,d,0,management,medium
10186,0.62,0.43,1,105,5,1,b,0,technical,low
10187,0.77,0.76,2,179,7,1,d,0,accounting,low
10188,0.81,0.78,2,175,8,1,d,0,hr,medium
10189,0.33,0.2,0,37,1,0,e,0,management,low
10190,0.32,0.15,0,27,2,0,d,0,sales,low
10191,0.53,0.54,1,128,6,0,a,0,technical,high
10192,0.48,0.24,1,57,3,1,c,1,RandD,low
10193,0.18,-0.01,0,9,0,0,c,0,sales,low
10194,0.81,0.78,2,168,8,1,c,0,marketing,low
